Datum,Tid,Serie,Hemmalag,Bortalag,Arena,Domare1,Domare2,url
2025-10-18,12:30,Klubbhusets spelen Flickor Omg 1-1,Hindås IBK F17,Floda IBK F17 Röd #1,Kronan Älvängen,Agnes Boge,,https://stats.innebandy.se/sasong/43/serie/42589/match/1662133
2025-10-18,13:00,Klubbhusets spelen Flickor Omg 1-1,Ale IBF F16/17 Vit #1,Floda IBK F17 Vit #1,Kronan Älvängen,Agnes Boge,,https://stats.innebandy.se/sasong/43/serie/42589/match/1662134
2025-10-18,13:00,Klubbhusets spelen Flickor Omg 1-1,FBC Lerum Utveckling F17 Svart #1,IK Zenith Vit #1,Kronan Älvängen,Hanna Örn,,https://stats.innebandy.se/sasong/43/serie/42589/match/1662135
2025-10-18,13:30,Klubbhusets spelen Flickor Omg 1-1,Ale IBF F16/17 Blå #1,Hindås IBK F17,Kronan Älvängen,Hanna Örn,,https://stats.innebandy.se/sasong/43/serie/42589/match/1662136
2025-10-18,13:30,Klubbhusets spelen Flickor Omg 1-1,FBC Lerum Utveckling F17 Vit #1,IBF Backadalen F17#1,Kronan Älvängen,Agnes Boge,,https://stats.innebandy.se/sasong/43/serie/42589/match/1662137
2025-10-18,14:00,Klubbhusets spelen Flickor Omg 1-1,Floda IBK F17 Röd #1,IK Zenith Grön #1,Kronan Älvängen,Hanna Örn,,https://stats.innebandy.se/sasong/43/serie/42589/match/1662138
2025-10-18,12:30,Klubbhusets spelen Pojkar Omg 1-3,Landvetter IBK P17 Blå #1,FBC Partille PF 18 Vallhamra Grön #1,Skyttesskolan 11,Max Pettersson,,https://stats.innebandy.se/sasong/43/serie/42596/match/1661843
2025-10-18,12:30,Klubbhusets spelen Pojkar Omg 1-3,FBC Partille PF 18 Vallhamra Blå #1,FBC Lerum Utveckling P17 Röd #1,Skyttesskolan 12,Arne Svensson,,https://stats.innebandy.se/sasong/43/serie/42596/match/1661844
2025-10-18,13:00,Klubbhusets spelen Pojkar Omg 1-3,Landvetter IBK P17 Vit #1,Frölunda IBK P17 2 #1,Skyttesskolan 11,Ivar Dahlén Holmqvist,,https://stats.innebandy.se/sasong/43/serie/42596/match/1661845
2025-10-18,13:00,Klubbhusets spelen Pojkar Omg 1-3,Frölunda IBK P17 1#1,FBC Lerum Utveckling P17 Svart #1,Skyttesskolan 12,Max Pettersson,,https://stats.innebandy.se/sasong/43/serie/42596/match/1661846
2025-10-18,13:30,Klubbhusets spelen Pojkar Omg 1-3,FBC Lerum Utveckling P17 Röd #1,Landvetter IBK P17 Blå #1,Skyttesskolan 11,Ivar Dahlén Holmqvist,,https://stats.innebandy.se/sasong/43/serie/42596/match/1661847
2025-10-18,13:30,Klubbhusets spelen Pojkar Omg 1-3,Frölunda IBK P17 2 #1,FBC Partille PF 18 Vallhamra Blå #1,Skyttesskolan 12,Arne Svensson,,https://stats.innebandy.se/sasong/43/serie/42596/match/1661848
2025-10-18,14:00,Klubbhusets spelen Pojkar Omg 1-3,FBC Lerum Utveckling P17 Svart #1,Landvetter IBK P17 Vit #1,Skyttesskolan 11,Max Pettersson,,https://stats.innebandy.se/sasong/43/serie/42596/match/1661849
2025-10-18,14:00,Klubbhusets spelen Pojkar Omg 1-3,FBC Partille PF 18 Vallhamra Grön #1,Frölunda IBK P17 1#1,Skyttesskolan 12,Arne Svensson,,https://stats.innebandy.se/sasong/43/serie/42596/match/1661850
2025-10-18,14:30,Klubbhusets spelen Pojkar Omg 1-3,Landvetter IBK P17 Blå #1,Frölunda IBK P17 2 #1,Skyttesskolan 11,Ivar Dahlén Holmqvist,,https://stats.innebandy.se/sasong/43/serie/42596/match/1661851
2025-10-18,14:30,Klubbhusets spelen Pojkar Omg 1-3,FBC Partille PF 18 Vallhamra Blå #1,FBC Lerum Utveckling P17 Svart #1,Skyttesskolan 12,Max Pettersson,,https://stats.innebandy.se/sasong/43/serie/42596/match/1661852
2025-10-18,15:00,Klubbhusets spelen Pojkar Omg 1-3,Landvetter IBK P17 Vit #1,FBC Partille PF 18 Vallhamra Grön #1,Skyttesskolan 11,Ivar Dahlén Holmqvist,,https://stats.innebandy.se/sasong/43/serie/42596/match/1661853
2025-10-18,15:00,Klubbhusets spelen Pojkar Omg 1-3,Frölunda IBK P17 1#1,FBC Lerum Utveckling P17 Röd #1,Skyttesskolan 12,Arne Svensson,,https://stats.innebandy.se/sasong/43/serie/42596/match/1661854
2025-10-18,09:00,Klubbhusets spelen Pojkar Omg 1-4,Lindås IBK P18 Turkos #1,Pixbo IBK P18 Röd #1,Lindås Waves Arena,Astrid Ekberg,,https://stats.innebandy.se/sasong/43/serie/42597/match/1661772
2025-10-18,09:00,Klubbhusets spelen Pojkar Omg 1-4,Floda IBK P18 Svart #1,IBF Backadalen P18/19 Röd#1,Lindås Waves Arena,Ella Fredriksson,,https://stats.innebandy.se/sasong/43/serie/42597/match/1661773
2025-10-18,09:30,Klubbhusets spelen Pojkar Omg 1-4,Lindås IBK P18 Vit #1,Pixbo IBK P18 Grön #1,Lindås Waves Arena,Ella Fredriksson,,https://stats.innebandy.se/sasong/43/serie/42597/match/1661774
2025-10-18,09:30,Klubbhusets spelen Pojkar Omg 1-4,Floda IBK P18 Vit #1,FBC Lerum Utveckling P18 Svart #1,Lindås Waves Arena,Astrid Ekberg,,https://stats.innebandy.se/sasong/43/serie/42597/match/1661775
2025-10-18,10:00,Klubbhusets spelen Pojkar Omg 1-4,IBF Backadalen P18/19 Blå#1,Pixbo IBK P18 Blå #1,Lindås Waves Arena,Astrid Ekberg,,https://stats.innebandy.se/sasong/43/serie/42597/match/1661776
2025-10-18,10:00,Klubbhusets spelen Pojkar Omg 1-4,IBF Backadalen P18/19 Röd#1,Lindås IBK P18 Turkos #1,Lindås Waves Arena,Ella Fredriksson,,https://stats.innebandy.se/sasong/43/serie/42597/match/1661777
2025-10-18,17:47,Klubbhusets spelen Pojkar Omg 1-4,Pixbo IBK P18 Blå #1,Floda IBK P18 Svart #1,Lindås Waves Arena,Ella Fredriksson,,https://stats.innebandy.se/sasong/43/serie/42597/match/1661778
2025-10-18,10:30,Klubbhusets spelen Pojkar Omg 1-4,Pixbo IBK P18 Röd #1,Lindås IBK P18 Vit #1,Lindås Waves Arena,Astrid Ekberg,,https://stats.innebandy.se/sasong/43/serie/42597/match/1661779
2025-10-18,11:00,Klubbhusets spelen Pojkar Omg 1-4,Pixbo IBK P18 Grön #1,Floda IBK P18 Vit #1,Lindås Waves Arena,Tove Smith,,https://stats.innebandy.se/sasong/43/serie/42597/match/1661780
2025-10-18,11:00,Klubbhusets spelen Pojkar Omg 1-4,FBC Lerum Utveckling P18 Svart #1,IBF Backadalen P18/19 Blå#1,Lindås Waves Arena,Estelle Furenberg Ring,,https://stats.innebandy.se/sasong/43/serie/42597/match/1661781
2025-10-18,11:30,Klubbhusets spelen Pojkar Omg 1-4,Lindås IBK P18 Vit #1,IBF Backadalen P18/19 Röd#1,Lindås Waves Arena,Tove Smith,,https://stats.innebandy.se/sasong/43/serie/42597/match/1661782
2025-10-18,11:30,Klubbhusets spelen Pojkar Omg 1-4,Floda IBK P18 Svart #1,Pixbo IBK P18 Grön #1,Lindås Waves Arena,Estelle Furenberg Ring,,https://stats.innebandy.se/sasong/43/serie/42597/match/1661783
2025-10-18,12:00,Klubbhusets spelen Pojkar Omg 1-4,Lindås IBK P18 Turkos #1,FBC Lerum Utveckling P18 Svart #1,Lindås Waves Arena,Estelle Furenberg Ring,,https://stats.innebandy.se/sasong/43/serie/42597/match/1661784
2025-10-18,12:00,Klubbhusets spelen Pojkar Omg 1-4,Floda IBK P18 Vit #1,Pixbo IBK P18 Blå #1,Lindås Waves Arena,Tove Smith,,https://stats.innebandy.se/sasong/43/serie/42597/match/1661785
2025-10-18,12:30,Klubbhusets spelen Pojkar Omg 1-4,IBF Backadalen P18/19 Blå#1,Pixbo IBK P18 Röd #1,Lindås Waves Arena,Tove Smith,,https://stats.innebandy.se/sasong/43/serie/42597/match/1661786
2025-10-18,16:00,Klubbhusets spelen Pojkar Omg 1-7,Lindås IBK P17 Gul #1,IBF Backadalen P17 Röd#1,Tuve Sporthall,Lucas Sjöstedt,,https://stats.innebandy.se/sasong/43/serie/42614/match/1661829
2025-10-18,16:00,Klubbhusets spelen Pojkar Omg 1-7,IBK Kungälv P17 Vit #1,Kärra IBK P-17 Vit #1,Tuve Sporthall,Alexander Wren-Wennefors,,https://stats.innebandy.se/sasong/43/serie/42614/match/1661830
2025-10-18,16:30,Klubbhusets spelen Pojkar Omg 1-7,Lindås IBK P17 Blå #1,IBF Backadalen P117blå#,Tuve Sporthall,Alexander Wren-Wennefors,,https://stats.innebandy.se/sasong/43/serie/42614/match/1661831
2025-10-18,16:30,Klubbhusets spelen Pojkar Omg 1-7,IBK Kungälv P17 Svart #1,Hindås IBK P17/18 Vit #1,Tuve Sporthall,Lucas Sjöstedt,,https://stats.innebandy.se/sasong/43/serie/42614/match/1661832
2025-10-18,17:00,Klubbhusets spelen Pojkar Omg 1-7,Kärra IBK P-17 Vit #1,Lindås IBK P17 Gul #1,Tuve Sporthall,Alexander Wren-Wennefors,,https://stats.innebandy.se/sasong/43/serie/42614/match/1661833
2025-10-18,17:00,Klubbhusets spelen Pojkar Omg 1-7,IBF Backadalen P117blå#,IBK Kungälv P17 Vit #1,Tuve Sporthall,Lucas Sjöstedt,,https://stats.innebandy.se/sasong/43/serie/42614/match/1661834
2025-10-18,17:30,Klubbhusets spelen Pojkar Omg 1-7,Hindås IBK P17/18 Vit #1,Lindås IBK P17 Blå #1,Tuve Sporthall,Lucas Sjöstedt,,https://stats.innebandy.se/sasong/43/serie/42614/match/1661835
2025-10-18,17:30,Klubbhusets spelen Pojkar Omg 1-7,IBF Backadalen P17 Röd#1,IBK Kungälv P17 Svart #1,Tuve Sporthall,Alexander Wren-Wennefors,,https://stats.innebandy.se/sasong/43/serie/42614/match/1661836
2025-10-18,18:00,Klubbhusets spelen Pojkar Omg 1-7,Lindås IBK P17 Gul #1,IBF Backadalen P117blå#,Tuve Sporthall,Lucas Sjöstedt,,https://stats.innebandy.se/sasong/43/serie/42614/match/1661837
2025-10-18,18:00,Klubbhusets spelen Pojkar Omg 1-7,IBK Kungälv P17 Vit #1,Hindås IBK P17/18 Vit #1,Tuve Sporthall,Alexander Wren-Wennefors,,https://stats.innebandy.se/sasong/43/serie/42614/match/1661838
2025-10-18,18:30,Klubbhusets spelen Pojkar Omg 1-7,Lindås IBK P17 Blå #1,IBF Backadalen P17 Röd#1,Tuve Sporthall,Alexander Wren-Wennefors,,https://stats.innebandy.se/sasong/43/serie/42614/match/1661839
2025-10-18,18:30,Klubbhusets spelen Pojkar Omg 1-7,IBK Kungälv P17 Svart #1,Kärra IBK P-17 Vit #1,Tuve Sporthall,Lucas Sjöstedt,,https://stats.innebandy.se/sasong/43/serie/42614/match/1661840
2025-10-18,10:30,Pantamera Damjunior A,FBC Partille F Akademi,Lindome IBK DJ,Qvisthallen,Tage Sandquist,Semir Aganspahic,https://stats.innebandy.se/sasong/43/serie/42367/match/1648869
2025-10-18,18:30,Pantamera Damjunior B,IBK Kungälv DJ,Dingle AIK DJ,Kastellegårdshallen,Ali Noori,Emmy Birgersson,https://stats.innebandy.se/sasong/43/serie/42368/match/1648901
2025-10-18,18:15,Pantamera Flickor B-ungdom A,FBC Lerum Utveckling / Floda IBK F10/11,Eken IBK DJ,Rydsbergshallen,Jasmin Dzanic,Mohammad Mahmud,https://stats.innebandy.se/sasong/43/serie/42386/match/1648932
2025-10-18,10:20,Pantamera Flickor B-ungdom D,Ale IBF F10/11,FBC Lerum Utveckling F12 Svart,Ale Kulturrum,Adem Can,Alexander Rydqvist,https://stats.innebandy.se/sasong/43/serie/42389/match/1649023
2025-10-18,16:00,Pantamera Flickor C-ungdom A,Surte IS IBK F11,Landvetter IBF F12 Blå,Bohushallen,Adem Can,Yosuf Amiri,https://stats.innebandy.se/sasong/43/serie/42390/match/1649519
2025-10-18,17:20,Pantamera Flickor C-ungdom A,IK Zenith Vit,Dingle AIK Flickor Utveckling,Björlanda Idrottshall,Oliver Claesson,Olle Bohman,https://stats.innebandy.se/sasong/43/serie/42390/match/1649520
2025-10-18,10:30,Pantamera Flickor C-ungdom C,Landvetter IBF F13/14 Blå,IBF Backadalen F11/12 Svart,Pinntorps Idrottshall,Dante Lindskog,Emmy Birgersson,https://stats.innebandy.se/sasong/43/serie/42392/match/1649821
2025-10-18,09:10,Pantamera Flickor C-ungdom D,Ale IBF F12/13 Vit,Pixbo IBF F13/14 Vit,Ale Kulturrum,Agnes Boge,Kaspian Loftbring,https://stats.innebandy.se/sasong/43/serie/42393/match/1649672
2025-10-18,15:45,Pantamera Flickor C-ungdom D,Öckerö IBK F10-12,Lindome IBK F13 Grön,Hedenskolans Idrottshall,Thorbjörn Mauritzen,Samuel Tolland,https://stats.innebandy.se/sasong/43/serie/42393/match/1649670
2025-10-18,16:10,Pantamera Flickor C-ungdom E,IK Zenith F13/14,FBC Partille F 12/14 Röd,Björlanda Idrottshall,Oliver Claesson,Olle Bohman,https://stats.innebandy.se/sasong/43/serie/42394/match/1649361
2025-10-18,17:15,Pantamera Flickor C-ungdom E,IBK Kungälv F13/14,Hindås IBK F13,Kastellegårdshallen,Ali Noori,Emmy Birgersson,https://stats.innebandy.se/sasong/43/serie/42394/match/1649359
2025-10-18,11:20,Pantamera Pojkar B-ungdom B,Mölndals IBF / Lindås IBK P10,Herrestads AIF HJ,Aktiviteten A-Hall,Henry Tames,Mustafa Kalajdzisalihovic,https://stats.innebandy.se/sasong/43/serie/42370/match/1648483
2025-10-18,11:00,Pantamera Pojkar B-ungdom C,Surte IS IBK P10/11,FBC Partille P11 Blå,Bohushallen,Jonny Gaardén,Robin Cederdahl,https://stats.innebandy.se/sasong/43/serie/42371/match/1648512
2025-10-18,14:30,Pantamera Pojkar B-ungdom D,Överby IBK P09/11,Ale IBF P10,Nordby Supermarkethallen A-hallen,Albin Wennersten,Axel Aremyr,https://stats.innebandy.se/sasong/43/serie/42372/match/1648543
2025-10-18,19:25,Pantamera Pojkar B-ungdom D,FBC Lerum Utveckling P09/10,Stenungsunds IBK P10/11,Rydsbergshallen,Jasmin Dzanic,Mohammad Mahmud,https://stats.innebandy.se/sasong/43/serie/42372/match/1648542
2025-10-18,10:10,Pantamera Pojkar B-ungdom E,Mölndals IBF P10 Röd,Frölunda IBK P10-11 Svart,Aktiviteten A-Hall,Henry Tames,Mustafa Kalajdzisalihovic,https://stats.innebandy.se/sasong/43/serie/42373/match/1650688
2025-10-18,16:40,Pantamera Pojkar C-ungdom A,Floda IBK P10-12 Vit,Lindome IBK P11 Grön,Nova Floda Sportcenter A-hall,Mohamed Abdi Aziz,Mohamed Ahmed Warsame,https://stats.innebandy.se/sasong/43/serie/42375/match/1649581
2025-10-18,17:00,Pantamera Pojkar C-ungdom A,Öckerö IBK P10-13,IBK Kungälv P11 Svart,Hedenskolans Idrottshall,Thorbjörn Mauritzen,Samuel Tolland,https://stats.innebandy.se/sasong/43/serie/42375/match/1649580
2025-10-18,12:45,Pantamera Pojkar C-ungdom C,Lindome IBK P11 Lila,FBC Partille P12 Röd,Almåshallen A,Siri Ekman,Matilda Nielsen,https://stats.innebandy.se/sasong/43/serie/42377/match/1649550
2025-10-18,11:20,Pantamera Pojkar C-ungdom D,Mölndals IBF / Eken IBK P11/12,Floda IBK P11-12 Gul,Ekenhallen 1,Felicia Lundgren Narváez,Katarina Arnoldsdotter,https://stats.innebandy.se/sasong/43/serie/42378/match/1649792
2025-10-18,11:15,Pantamera Pojkar C-ungdom F,Lindome IBK P13 Grön,Herrestads AIF P11/12,Almåshallen A,Siri Ekman,Matilda Nielsen,https://stats.innebandy.se/sasong/43/serie/42380/match/1649641
2025-10-18,13:40,Pantamera Pojkar C-ungdom G,Eken IBK / Mölndals IBF P12,Pixbo IBF P12 Vit,Ekenhallen 1,Felicia Lundgren Narváez,Katarina Arnoldsdotter,https://stats.innebandy.se/sasong/43/serie/42381/match/1649612
2025-10-18,15:00,Pantamera Pojkar C-ungdom H,Hindås IBK P13,Överby IBK P13/14,Hindås Idrottshall,Mohamed Abdi Aziz,Mohamed Ahmed Warsame,https://stats.innebandy.se/sasong/43/serie/42382/match/1649730
2025-10-18,16:00,Pantamera Pojkar C-ungdom H,IBK Kungälv P13 Svart,Utbynäs SK P 12,Kastellegårdshallen,Gökhan Atay,,https://stats.innebandy.se/sasong/43/serie/42382/match/1649732
2025-10-18,11:40,Pantamera Pojkar C-ungdom I,Pixbo IBF P13 Röd,FBC Partille P 13 Blå,Wallenstam Arena B,Gökhan Atay,Mükremin Er,https://stats.innebandy.se/sasong/43/serie/42383/match/1649701
2025-10-18,15:00,Pantamera Pojkar C-ungdom I,Orust IBK P12/13,Myggenäs IBK P-13,Svanesunds Sporthall,Alexander Rydqvist,,https://stats.innebandy.se/sasong/43/serie/42383/match/1649700
2025-10-18,16:40,Pantamera Pojkar C-ungdom J,Ale IBF P13,Herrestads AIF P13/14 Rött,Ale Kulturrum,Saga Wallmoberg,Anna-Klara Gidlöf,https://stats.innebandy.se/sasong/43/serie/42384/match/1649882
2025-10-18,16:00,Pantamera Pojkar C-ungdom K,Stenungsunds IBK P13-14,Kärra IBK P13/14 Svart,Kyrkenorumskolans Idrottshall,Alvin Andersson,Anthon Räffling,https://stats.innebandy.se/sasong/43/serie/42385/match/1649313
2025-10-18,11:30,USM Pojkar Grupp 24,IBK Kungälv,Pixbo IBF,Wallenstam Arena A,Kristoffer Lind,Sebastian Ågren,https://stats.innebandy.se/sasong/43/serie/42111/match/1645488
2025-10-18,10:00,USM Pojkar Grupp 25,FBC Vinga,Floda IBK,Wallenstam Arena A,Kristoffer Lind,Sebastian Ågren,https://stats.innebandy.se/sasong/43/serie/42112/match/1645490
2025-10-18,13:00,USM Pojkar Grupp 25,Floda IBK,Lindome IBK/Almås IBF,Wallenstam Arena A,Kristoffer Lind,Sebastian Ågren,https://stats.innebandy.se/sasong/43/serie/42112/match/1645491
2025-10-18,16:00,USM Pojkar Grupp 25,Lindome IBK/Almås IBF,FBC Vinga,Wallenstam Arena A,Selma Hadziselimovic,Roger Zahnér,https://stats.innebandy.se/sasong/43/serie/42112/match/1645492
2025-10-18,13:30,USM Pojkar Grupp 26,Stenungsunds IBK,Lindås IBK/Lindås IBF,Lindås Waves Arena,Alexander T Forsberg,Måns Bartilson,https://stats.innebandy.se/sasong/43/serie/42113/match/1643140
2025-10-18,15:30,USM Pojkar Grupp 26,FBC Lerum Utveckling,Stenungsunds IBK,Lindås Waves Arena,Alexander T Forsberg,Måns Bartilson,https://stats.innebandy.se/sasong/43/serie/42113/match/1643136
2025-10-18,17:30,USM Pojkar Grupp 26,Lindås IBK/Lindås IBF,FBC Lerum Utveckling,Lindås Waves Arena,Alexander T Forsberg,Måns Bartilson,https://stats.innebandy.se/sasong/43/serie/42113/match/1643138
2025-10-18,13:00,USM Pojkar Grupp 27,IBF Backadalen,IBK Göteborg,Partillebohallen,Felix Bark Peterson,Emir Rajabi,https://stats.innebandy.se/sasong/43/serie/42114/match/1645464
2025-10-18,14:30,USM Pojkar Grupp 27,FBC Partille,Landvetter IBK,Partillebohallen,Felix Bark Peterson,Emir Rajabi,https://stats.innebandy.se/sasong/43/serie/42114/match/1645465
2025-10-18,16:30,USM Pojkar Grupp 27,Landvetter IBK,IBF Backadalen,Partillebohallen,Emir Rajabi,Senad Olevic,https://stats.innebandy.se/sasong/43/serie/42114/match/1645466
2025-10-18,18:00,USM Pojkar Grupp 27,IBK Göteborg,FBC Partille,Partillebohallen,Emir Rajabi,Senad Olevic,https://stats.innebandy.se/sasong/43/serie/42114/match/1645467
2025-10-19,19:00,Dam Veteraner,IK Zenith DV,Mölnlycke Frontside IBF DV,Björlanda Idrottshall,Linus Backlund,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/42081/match/1653276
2025-10-19,16:00,Damer Div. 1 region,Pixbo IBF,IBF Backadalen,Wallenstam Arena A,Adnan Mehmedagic,Mattias Strid,https://stats.innebandy.se/sasong/43/serie/41175/match/1573083
2025-10-19,15:30,Damer Div. 2,Guldhedens IK D2,FBC Vinga D2,Valhalla C-hall,Alexander Pavlovic,Robin Cederdahl,https://stats.innebandy.se/sasong/43/serie/42062/match/1629482
2025-10-19,11:00,Damer Div. 3,Ale IBF / IBK Kungälv D3,Dingle AIK D3,Ale Kulturrum,Roger Zahnér,Torbjörn Zahner,https://stats.innebandy.se/sasong/43/serie/42080/match/1647607
2025-10-19,14:00,Damer Div. 3,Lindome IBK D3 Utgår 20251107,Hindås IBK D3,Streteredsskolan,Tage Sandquist,Felix Bark Peterson,https://stats.innebandy.se/sasong/43/serie/42080/match/1647621
2025-10-19,18:30,Damer Div. 3,Fristads GoIF / Sandared IBS D3 Gbg,Landvetter IBF D3,Nya Fristadshallen,Carl Larsson,Alexander Blom,https://stats.innebandy.se/sasong/43/serie/42080/match/1647626
2025-10-19,13:45,Herrar Div. 3 A,Stenungsunds IBK H3,Utbynäs SK H3,Hallernaskolans Idrottshall,Carl Otterström,Marcus Yngvesson,https://stats.innebandy.se/sasong/43/serie/42064/match/1630662
2025-10-19,15:15,Herrar Div. 3 A,IBK Göteborg H3,Myggenäs IBK H3,Torpahallen,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/42064/match/1630661
2025-10-19,17:15,Herrar Div. 3 A,IBK Bergum H3,Pixbo IBF H3,Bergumsskolan,Christian Svärdström,Marcus Orrhult,https://stats.innebandy.se/sasong/43/serie/42064/match/1630660
2025-10-19,20:00,Herrar Div. 3 A,FBC Lerum H3,Dingle AIK H3,Rydsbergshallen,Alexander Pavlovic,Magnus Fredriksson,https://stats.innebandy.se/sasong/43/serie/42064/match/1630658
2025-10-19,12:00,Herrar Div. 3 B,IBF Backadalen H3 Utveckling,Pixbo IBF H3B,Tuve Sporthall,Goran Kuduzovic,Thomas Johansson,https://stats.innebandy.se/sasong/43/serie/42065/match/1630526
2025-10-19,17:00,Herrar Div. 3 B,IK Zenith H3,Lindås IBF H3,Björlanda Idrottshall,Linus Backlund,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/42065/match/1630525
2025-10-19,19:00,Herrar Div. 3 B,FBC Partille H3,Sörgårdens IBF H3,Partillebohallen,Yao-Zu Galby,Roger Zahnér,https://stats.innebandy.se/sasong/43/serie/42065/match/1630528
2025-10-19,20:20,Herrar Div. 3 B,Landvetter IBK H3,Eken IBK H3,Pinntorps Idrottshall,Hampus Räffling,Alexander T Forsberg,https://stats.innebandy.se/sasong/43/serie/42065/match/1630530
2025-10-19,15:00,Herrar Div. 4 A,Lindome IBK H4,IBF Backadalen H4,Almåshallen A,Håkan Krafft,Pierre Eberhard Berg,https://stats.innebandy.se/sasong/43/serie/42079/match/1647893
2025-10-19,17:47,Herrar Div. 4 B,Öckerö IBK H4,Guldhedens IK H4,Hedenskolans Idrottshall,Joakim Jögi,Kristoffer Lind,https://stats.innebandy.se/sasong/43/serie/42082/match/1654502
2025-10-19,14:45,Herrar Div. 4 B,IK Zenith H4,Landvetter IBK H4 B,Björlanda Idrottshall,Wessam Abdellrazek,Jonathan Johansson,https://stats.innebandy.se/sasong/43/serie/42082/match/1654498
2025-10-19,17:00,Herrar Div. 4 B,Utbynäs SK H4,IBK Kungälv H4/HV,Kviberg Arena B,Kian Keinia,Emir Rajabi,https://stats.innebandy.se/sasong/43/serie/42082/match/1654500
2025-10-19,17:10,Herrar Div. 4 B,Frölunda IBK H4,Floda IBK H4,Skyttesskolan,Adam Jällfält,Thomas Johansson,https://stats.innebandy.se/sasong/43/serie/42082/match/1654503
2025-10-19,11:00,Klubbhuset Blå Flickor 14 A,Lindome IBK F14/15 Grön,Utbynäs SK F14 Blå,Almåshallen A,Anton Holmgren,Alfred Jorpes,https://stats.innebandy.se/sasong/43/serie/42410/match/1650954
2025-10-19,13:00,Klubbhuset Blå Flickor 14 A,Ale IBF F14/15 Blå,FBC Lerum Utveckling F14 Vit,Kronan Älvängen,Loke Björk,Theo Hellman,https://stats.innebandy.se/sasong/43/serie/42410/match/1650951
2025-10-19,17:00,Klubbhuset Blå Flickor 14 A,Floda IBK F13/14 Svart,IBF Älvstranden F14/15,Nova Floda Sportcenter A-hall,Joel Silvén,Olle Gregersson,https://stats.innebandy.se/sasong/43/serie/42410/match/1650953
2025-10-19,13:15,Klubbhuset Blå Flickor 14 B,IK Zenith 14,IBF Backadalen F14/15 Röd,Björlanda Idrottshall,Elias Lundin,Hampus Gustavsson,https://stats.innebandy.se/sasong/43/serie/42411/match/1650999
2025-10-19,12:00,Klubbhuset Blå Flickor 15 A,Kärra IBK F14/15,Pixbo IBK F15 Röd,Kärra Sporthall,Felix Broström,Melik Feyli,https://stats.innebandy.se/sasong/43/serie/42412/match/1652363
2025-10-19,13:15,Klubbhuset Blå Flickor 15 A,IBK Bergum F14-16,Öckerö IBK F15,Bergumsskolan,Albin Frykholm,Felicia Lundgren Narváez,https://stats.innebandy.se/sasong/43/serie/42412/match/1652365
2025-10-19,14:00,Klubbhuset Blå Flickor 15 A,Ale IBF F14/15 Vit,IK Zenith F15-16,Kronan Älvängen,Theo Hellman,Noel Saarijärvi,https://stats.innebandy.se/sasong/43/serie/42412/match/1652364
2025-10-19,14:30,Klubbhuset Blå Flickor 15 A,IBK Kungälv F15,Landvetter IBK F15 Blå,Munkegärdehallen,Albin Jansson,Imra Hedberg,https://stats.innebandy.se/sasong/43/serie/42412/match/1652362
2025-10-19,09:00,Klubbhuset Blå Flickor 15 B,Landvetter IBK F15,Floda IBK F15/16 Vit,Pinntorps Idrottshall,Milla Hukka,Oliver Piscator,https://stats.innebandy.se/sasong/43/serie/42413/match/1652329
2025-10-19,09:00,Klubbhuset Blå Flickor 16,Lindome IBK F16/17 Lila,IBK Göteborg F14-18,Almåshallen A,Anton Holmgren,Alfred Jorpes,https://stats.innebandy.se/sasong/43/serie/42408/match/1650746
2025-10-19,10:00,Klubbhuset Blå Flickor 16,Landvetter IBK F16 Vit,IBF Backadalen F16,Pinntorps Idrottshall,Ludwig Ljungström,Anton Thorin,https://stats.innebandy.se/sasong/43/serie/42408/match/1650744
2025-10-19,13:30,Klubbhuset Blå Flickor 16,IBK Kungälv F16,Landvetter IBK F16 Blå,Munkegärdehallen,Albin Jansson,Imra Hedberg,https://stats.innebandy.se/sasong/43/serie/42408/match/1650747
2025-10-19,17:00,Klubbhuset Blå Flickor 16,Lindås IBK F16-17 Svart,Hindås IBK F16/17,Askims Sporthall,Ludvig Sigström,Nils Nordlund,https://stats.innebandy.se/sasong/43/serie/42408/match/1650743
2025-10-19,12:00,Klubbhuset Blå Pojkar 14 A,Ale IBF P14,Frölunda IBK P14 Svart,Kronan Älvängen,Noel Saarijärvi,Loke Björk,https://stats.innebandy.se/sasong/43/serie/42398/match/1652694
2025-10-19,12:00,Klubbhuset Blå Pojkar 14 A,FBC Vinga P14 Orange,Orust IBK P14,Hall Of Flame,Noa Wallerbert,Dante Lau,https://stats.innebandy.se/sasong/43/serie/42398/match/1652699
2025-10-19,12:00,Klubbhuset Blå Pojkar 14 A,Lindome IBK P14 Lila,Myggenäs IBK P14 Vit,Almåshallen A,Alfred Jorpes,,https://stats.innebandy.se/sasong/43/serie/42398/match/1652703
2025-10-19,13:00,Klubbhuset Blå Pojkar 14 A,IBF Älvstranden P14/15 Vit,Utbynäs SK P 14 Gul,Santoshallen,Edvin Lindkvist,Eric Engström,https://stats.innebandy.se/sasong/43/serie/42398/match/1652697
